year,country,gdp_per_capita,healthy_life_expectancy,freedom,generosity,corruption,happiness_score
2015,Switzerland,1.39651,0.94143,0.66557,0.29678,0.41978,7.587
2015,Iceland,1.30232,0.94784,0.62877,0.4363,0.14145,7.561
2015,Denmark,1.32548,0.87464,0.64938,0.34139,0.48357,7.527
2015,Norway,1.459,0.88521,0.66973,0.34699,0.36503,7.522
2015,Canada,1.32629,0.90563,0.63297,0.45811,0.32957,7.427
2015,Finland,1.29025,0.88911,0.64169,0.23351,0.41372,7.406
2015,Netherlands,1.32944,0.89284,0.61576,0.4761,0.31814,7.378
2015,Sweden,1.33171,0.91087,0.6598,0.36262,0.43844,7.364
2015,New Zealand,1.25018,0.90837,0.63938,0.47501,0.42922,7.286
2015,Australia,1.33358,0.93156,0.65124,0.43562,0.35637,7.284
2015,Israel,1.22857,0.91387,0.41319,0.33172,0.07785,7.278
2015,Costa Rica,0.95578,0.86027,0.63376,0.25497,0.10583,7.226
2015,Austria,1.33723,0.89042,0.62433,0.33088,0.18676,7.2
2015,Mexico,1.02054,0.81444,0.48181,0.14074,0.21312,7.187
2015,United States,1.39451,0.86179,0.54604,0.40105,0.1589,7.119
2015,Brazil,0.98124,0.69702,0.49049,0.14574,0.17521,6.983
2015,Luxembourg,1.56391,0.91894,0.61583,0.28034,0.37798,6.946
2015,Ireland,1.33596,0.89533,0.61777,0.45901,0.28703,6.94
2015,Belgium,1.30782,0.89667,0.5845,0.2225,0.2254,6.937
2015,United Arab Emirates,1.42727,0.80925,0.64157,0.26428,0.38583,6.901
2015,United Kingdom,1.26637,0.90943,0.59625,0.51912,0.32067,6.867
2015,Oman,1.36011,0.76276,0.63274,0.21542,0.32524,6.853
2015,Venezuela,1.04424,0.72052,0.42908,0.05841,0.11069,6.81
2015,Singapore,1.52186,1.02525,0.54252,0.31105,0.4921,6.798
2015,Panama,1.06353,0.79661,0.5421,0.24434,0.0927,6.786
2015,Germany,1.32792,0.89186,0.61477,0.28214,0.21843,6.75
2015,Chile,1.10715,0.85857,0.44132,0.33363,0.12869,6.67
2015,Qatar,1.69042,0.79733,0.6404,0.32573,0.52208,6.611
2015,France,1.27778,0.94579,0.55011,0.12332,0.20646,6.575
2015,Argentina,1.05351,0.78723,0.44974,0.11451,0.08484,6.574
2015,Czech Republic,1.17898,0.84483,0.46364,0.10686,0.02652,6.505
2015,Uruguay,1.06166,0.8116,0.60362,0.2324,0.24558,6.485
2015,Colombia,0.91861,0.69077,0.53466,0.18401,0.0512,6.477
2015,Thailand,0.9669,0.7385,0.55664,0.5763,0.03187,6.455
2015,Saudi Arabia,1.39541,0.72025,0.31048,0.13706,0.32524,6.411
2015,Spain,1.23011,0.95562,0.45951,0.18227,0.06398,6.329
2015,Malta,1.2074,0.88721,0.60365,0.51752,0.13586,6.302
2015,Taiwan,1.29098,0.8753,0.3974,0.25376,0.08129,6.298
2015,Kuwait,1.55422,0.72492,0.55499,0.16228,0.25609,6.295
2015,Suriname,0.99534,0.6082,0.59657,0.16991,0.13633,6.269
2015,Trinidad and Tobago,1.21183,0.61483,0.55884,0.31844,0.0114,6.168
2015,El Salvador,0.76454,0.67737,0.4035,0.10692,0.11776,6.13
2015,Guatemala,0.74553,0.64425,0.57733,0.27489,0.09472,6.123
2015,Uzbekistan,0.63244,0.59772,0.65821,0.22837,0.30826,6.003
2015,Slovakia,1.16891,0.78902,0.31751,0.16893,0.03431,5.995
2015,Japan,1.27074,0.99111,0.49615,0.10705,0.1806,5.987
2015,South Korea,1.24461,0.96538,0.33208,0.18557,0.07857,5.984
2015,Ecuador,0.86402,0.79075,0.48574,0.11541,0.1809,5.975
2015,Bahrain,1.32376,0.74716,0.45492,0.17362,0.306,5.96
2015,Italy,1.25114,0.95446,0.26236,0.22823,0.02901,5.948
2015,Bolivia,0.68133,0.5392,0.57414,0.20536,0.088,5.89
2015,Moldova,0.59448,0.61826,0.32818,0.20951,0.01615,5.889
2015,Paraguay,0.75985,0.66098,0.53899,0.3424,0.08242,5.878
2015,Kazakhstan,1.12254,0.64368,0.51649,0.11827,0.08454,5.855
2015,Slovenia,1.18498,0.87337,0.60855,0.25328,0.03787,5.848
2015,Lithuania,1.14723,0.73128,0.21342,0.02641,0.01031,5.833
2015,Nicaragua,0.59325,0.74314,0.55475,0.27815,0.19317,5.828
2015,Peru,0.90019,0.73017,0.41496,0.14982,0.05989,5.824
2015,Belarus,1.03192,0.73608,0.37938,0.11046,0.1909,5.813
2015,Poland,1.12555,0.77903,0.53122,0.16759,0.04212,5.791
2015,Malaysia,1.12486,0.72394,0.53024,0.33075,0.10501,5.77
2015,Croatia,1.08254,0.78805,0.25883,0.05444,0.0243,5.759
2015,Libya,1.13145,0.7038,0.41668,0.18295,0.11023,5.754
2015,Russia,1.13764,0.66926,0.36679,0.00199,0.03005,5.716
2015,Jamaica,0.81038,0.68741,0.50442,0.2123,0.02299,5.709
2015,North Cyprus,1.20806,0.92356,0.49027,0.26169,0.1428,5.695
2015,Cyprus,1.20813,0.92356,0.40672,0.30638,0.06146,5.689
2015,Algeria,0.93929,0.61766,0.28579,0.07822,0.17383,5.605
2015,Kosovo,0.80148,0.63132,0.24749,0.2831,0.04741,5.589
2015,Turkmenistan,0.95847,0.53886,0.4761,0.16979,0.30844,5.548
2015,Mauritius,1.00761,0.7095,0.56066,0.37744,0.07521,5.477
2015,Hong Kong,1.38604,1.01328,0.59608,0.39478,0.37124,5.474
2015,Estonia,1.15174,0.77361,0.44888,0.0868,0.15184,5.429
2015,Indonesia,0.82827,0.63793,0.46611,0.51535,0.0,5.399
2015,Vietnam,0.63216,0.74676,0.59444,0.1686,0.10441,5.36
2015,Turkey,1.06098,0.73172,0.22815,0.12253,0.15746,5.332
2015,Kyrgyzstan,0.47428,0.65088,0.43477,0.3003,0.04232,5.286
2015,Nigeria,0.65435,0.16007,0.34334,0.27233,0.0403,5.268
2015,Bhutan,0.77042,0.57407,0.53206,0.47998,0.15445,5.253
2015,Azerbaijan,1.02389,0.64045,0.3703,0.07799,0.16065,5.212
2015,Pakistan,0.59543,0.51466,0.12102,0.33671,0.10464,5.194
2015,Jordan,0.90198,0.69639,0.40661,0.11053,0.14293,5.192
2015,Montenegro,0.97438,0.72521,0.1826,0.1614,0.14296,5.192
2015,China,0.89012,0.81658,0.51697,0.08185,0.02781,5.14
2015,Zambia,0.47038,0.29924,0.48827,0.19591,0.12468,5.129
2015,Romania,1.04345,0.7689,0.35068,0.13748,0.00649,5.124
2015,Serbia,0.92053,0.74836,0.20107,0.19231,0.02617,5.123
2015,Portugal,1.15991,0.87519,0.51469,0.13719,0.01078,5.102
2015,Latvia,1.11312,0.72437,0.29671,0.18226,0.06332,5.098
2015,Philippines,0.70532,0.58114,0.62545,0.24991,0.12279,5.073
2015,Somaliland region,0.18847,0.43873,0.46582,0.50318,0.39928,5.057
2015,Morocco,0.73479,0.60954,0.41691,0.07172,0.08546,5.013
2015,Macedonia,0.91851,0.73545,0.33457,0.22359,0.05327,5.007
2015,Mozambique,0.08308,0.09131,0.34037,0.22269,0.15603,4.971
2015,Albania,0.87867,0.81325,0.35733,0.14272,0.06413,4.959
2015,Bosnia and Herzegovina,0.83223,0.79081,0.09245,0.24808,0.00227,4.949
2015,Lesotho,0.37545,0.07612,0.31767,0.16388,0.12504,4.898
2015,Dominican Republic,0.89537,0.66825,0.57672,0.21684,0.14234,4.885
2015,Laos,0.59066,0.54909,0.59591,0.42192,0.24249,4.876
2015,Mongolia,0.82819,0.60268,0.43626,0.3323,0.02666,4.874
2015,Swaziland,0.71206,0.07566,0.30658,0.18259,0.0306,4.867
2015,Greece,1.15406,0.88213,0.07699,0.0,0.01397,4.857
2015,Lebanon,1.02564,0.83947,0.33916,0.21854,0.04582,4.839
2015,Hungary,1.12094,0.75905,0.32112,0.128,0.02758,4.8
2015,Honduras,0.59532,0.6951,0.40148,0.23027,0.06825,4.788
2015,Tajikistan,0.39047,0.57379,0.47216,0.22974,0.15072,4.786
2015,Tunisia,0.88113,0.73793,0.26268,0.06431,0.06358,4.739
2015,Palestinian Territories,0.59867,0.66015,0.24499,0.11251,0.12905,4.715
2015,Bangladesh,0.39753,0.60164,0.4082,0.21222,0.12569,4.694
2015,Iran,1.0088,0.69805,0.30033,0.38086,0.05863,4.686
2015,Ukraine,0.79907,0.6739,0.25123,0.15275,0.02961,4.681
2015,Iraq,0.98549,0.60237,0.0,0.17922,0.13788,4.677
2015,South Africa,0.92049,0.27688,0.33207,0.11973,0.08884,4.642
2015,Ghana,0.54558,0.40132,0.42342,0.23087,0.04355,4.633
2015,Zimbabwe,0.271,0.33475,0.25861,0.18987,0.08079,4.61
2015,Liberia,0.0712,0.34201,0.28531,0.24362,0.06232,4.571
2015,India,0.64499,0.51529,0.39786,0.26475,0.08492,4.565
2015,Sudan,0.52107,0.36878,0.10081,0.19062,0.1466,4.55
2015,Haiti,0.26673,0.38847,0.24425,0.46187,0.17175,4.518
2015,Congo (Kinshasa),0.0,0.09806,0.22605,0.24834,0.07625,4.517
2015,Nepal,0.35997,0.56874,0.38282,0.32296,0.05907,4.514
2015,Ethiopia,0.19073,0.44055,0.4345,0.24325,0.15048,4.512
2015,Sierra Leone,0.33024,0.0,0.4084,0.21488,0.08786,4.507
2015,Mauritania,0.45407,0.35874,0.24232,0.219,0.17461,4.436
2015,Kenya,0.36471,0.41435,0.42215,0.37542,0.05839,4.419
2015,Djibouti,0.44025,0.36291,0.46074,0.18093,0.28105,4.369
2015,Armenia,0.76821,0.7299,0.19847,0.07855,0.039,4.35
2015,Botswana,0.99355,0.04776,0.49495,0.10461,0.12474,4.332
2015,Myanmar,0.27108,0.48246,0.44017,0.79588,0.19034,4.307
2015,Georgia,0.7419,0.72926,0.40577,0.05547,0.38331,4.297
2015,Malawi,0.01604,0.22562,0.43054,0.33128,0.06977,4.292
2015,Sri Lanka,0.83524,0.70806,0.53726,0.40828,0.09179,4.271
